Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
1984-12-31,1984,Dec,0,103.18,1.15,78433,2855,4,28.43,0.29,2.1,7573,Sports,Illinois
1984-12-31,1984,Dec,0,103.18,1.39,18566,2855,4,28.43,0.29,2.1,7599,SuperMiniCar,Illinois
1984-12-31,1984,Dec,0,103.18,1.07,31619,2855,4,28.43,0.29,2.1,7653,MediumFamilyCar,Illinois
1985-01-31,1985,Jan,0,120.42,0.38,50825,2372,3,35.38,0.2,2.9,1729,ExecutiveCar,Georgia
1985-01-31,1985,Jan,0,120.42,0.44,38512,2372,3,35.38,0.2,2.9,1771,MediumFamilyCar,Georgia
1985-01-31,1985,Jan,0,120.42,0.49,19702,2372,3,35.38,0.2,2.9,1756,SuperMiniCar,Georgia
1985-02-28,1985,Feb,0,104.85,0.35,15165,4911,7,36.97,0.04,1.1,2004,SuperMiniCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.39,77513,4911,7,36.97,0.04,1.1,2016,Sports,Illinois
1985-02-28,1985,Feb,0,104.85,0.41,57668,4911,7,36.97,0.04,1.1,2038,ExecutiveCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.48,23223,4911,7,36.97,0.04,1.1,2034,SmallFamilyCar,Illinois
1985-02-28,1985,Feb,0,104.85,0.35,31342,4911,7,36.97,0.04,1.1,2044,MediumFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.89,32832,4850,8,36.34,-0.02,1.1,6394,MediumFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.81,27138,4850,8,36.34,-0.02,1.1,6442,SmallFamilyCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.88,55745,4850,8,36.34,-0.02,1.1,6382,ExecutiveCar,Illinois
1985-03-31,1985,Mar,0,101.45,0.83,72612,4850,8,36.34,-0.02,1.1,6408,Sports,Illinois
1985-03-31,1985,Mar,0,101.45,0.94,16567,4850,8,36.34,-0.02,1.1,6458,SuperMiniCar,Illinois
1985-04-30,1985,Apr,0,117.14,1.0,15728,1872,3,65.14,0.44,1.4,2852,SuperMiniCar,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,32824,1872,3,65.14,0.44,1.4,2853,MediumFamilyCar,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,77041,1872,3,65.14,0.44,1.4,2844,Sports,Georgia
1985-04-30,1985,Apr,0,117.14,1.0,22667,1872,3,65.14,0.44,1.4,2854,SmallFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,1.5,26331,2252,6,53.91,-0.21,1.0,3361,SmallFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,1.5,31994,2252,6,53.91,-0.21,1.0,3330,MediumFamilyCar,Georgia
1985-05-31,1985,May,0,110.1,1.5,17043,2252,6,53.91,-0.21,1.0,3371,SuperMiniCar,Georgia
1985-05-31,1985,May,0,110.1,1.5,59708,2252,6,53.91,-0.21,1.0,3338,ExecutiveCar,Georgia
1985-06-30,1985,Jun,0,98.04,0.98,79555,3317,9,47.76,-0.13,1.9,7511,Sports,Georgia
1985-06-30,1985,Jun,0,98.04,0.95,19197,3317,9,47.76,-0.13,1.9,7567,SuperMiniCar,Georgia
1985-06-30,1985,Jun,0,98.04,0.85,33490,3317,9,47.76,-0.13,1.9,7561,MediumFamilyCar,Georgia
1985-07-31,1985,Jul,0,89.06,0.5,50412,2851,8,30.44,-0.57,1.1,2421,ExecutiveCar,Illinois
1985-07-31,1985,Jul,0,89.06,0.5,27980,2851,8,30.44,-0.57,1.1,2411,SmallFamilyCar,Illinois
1985-07-31,1985,Jul,0,89.06,0.5,39310,2851,8,30.44,-0.57,1.1,2467,MediumFamilyCar,Illinois
1985-08-31,1985,Aug,0,76.28,0.25,76235,3845,3,60.28,0.49,2.8,2513,Sports,Georgia
1985-08-31,1985,Aug,0,76.28,0.25,57543,3845,3,60.28,0.49,2.8,2463,ExecutiveCar,Georgia
1985-08-31,1985,Aug,0,76.28,0.25,37984,3845,3,60.28,0.49,2.8,2518,MediumFamilyCar,Georgia
1985-09-30,1985,Sep,0,95.62,0.99,31604,2314,8,67.89,0.11,2.3,7292,MediumFamilyCar,Illinois
1985-09-30,1985,Sep,0,95.62,0.96,75486,2314,8,67.89,0.11,2.3,7294,Sports,Illinois
1985-09-30,1985,Sep,0,95.62,0.76,25217,2314,8,67.89,0.11,2.3,7246,SmallFamilyCar,Illinois
1985-09-30,1985,Sep,0,95.62,0.93,57587,2314,8,67.89,0.11,2.3,7230,ExecutiveCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.6369932439607336,30235,1724,8,60.13,-0.13,2.5,4673,MediumFamilyCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.6932593430178917,50728,1724,8,60.13,-0.13,2.5,4685,ExecutiveCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.6637835483442877,18496,1724,8,60.13,-0.13,2.5,4713,SuperMiniCar,Illinois
1985-10-31,1985,Oct,0,88.14,0.6674276649200405,77099,1724,8,60.13,-0.13,2.5,4731,Sports,Illinois
1985-11-30,1985,Nov,0,125.98,0.8872087021813782,57164,4236,8,12.59,-3.78,2.6,853,ExecutiveCar,California
1985-11-30,1985,Nov,0,125.98,0.8653424396515103,31908,4236,8,12.59,-3.78,2.6,855,MediumFamilyCar,California
1985-11-30,1985,Nov,0,125.98,0.8504289685189272,20130,4236,8,12.59,-3.78,2.6,795,SmallFamilyCar,California
1985-12-31,1985,Dec,0,93.5,1.23,15778,3052,7,49.41,0.75,2.7,8102,SuperMiniCar,Georgia
1985-12-31,1985,Dec,0,93.5,1.16,38567,3052,7,49.41,0.75,2.7,8043,MediumFamilyCar,Georgia
1985-12-31,1985,Dec,0,93.5,1.47,26948,3052,7,49.41,0.75,2.7,8011,SmallFamilyCar,Georgia
1986-01-31,1986,Jan,0,93.22,0.41,33530,3898,6,15.47,-2.19,1.8,944,MediumFamilyCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.35,15213,3898,6,15.47,-2.19,1.8,917,SuperMiniCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.4,25290,3898,6,15.47,-2.19,1.8,914,SmallFamilyCar,Illinois
1986-01-31,1986,Jan,0,93.22,0.39,58867,3898,6,15.47,-2.19,1.8,910,ExecutiveCar,Illinois
1986-02-28,1986,Feb,0,84.79,0.4,35256,4450,5,27.44,0.44,1.4,1260,MediumFamilyCar,New York
1986-02-28,1986,Feb,0,84.79,0.42,55988,4450,5,27.44,0.44,1.4,1274,ExecutiveCar,New York
1986-02-28,1986,Feb,0,84.79,0.46,18762,4450,5,27.44,0.44,1.4,1256,SuperMiniCar,New York
1986-03-31,1986,Mar,0,97.34,0.94,52504,1077,5,15.95,-0.72,1.8,2520,ExecutiveCar,Illinois
1986-03-31,1986,Mar,0,97.34,0.96,79670,1077,5,15.95,-0.72,1.8,2463,Sports,Illinois
1986-03-31,1986,Mar,0,97.34,0.83,22983,1077,5,15.95,-0.72,1.8,2523,SmallFamilyCar,Illinois
1986-04-30,1986,Apr,0,93.35,1.0,52967,4481,3,47.52,0.66,2.7,1305,ExecutiveCar,California
1986-04-30,1986,Apr,0,93.35,1.0,32635,4481,3,47.52,0.66,2.7,1329,MediumFamilyCar,California
1986-04-30,1986,Apr,0,93.35,1.0,27129,4481,3,47.52,0.66,2.7,1324,SmallFamilyCar,California
1986-04-30,1986,Apr,0,93.35,1.0,70775,4481,3,47.52,0.66,2.7,1328,Sports,California
1986-05-31,1986,May,0,117.38,1.5,52786,3621,8,52.32,0.09,1.4,2760,ExecutiveCar,New York
1986-05-31,1986,May,0,117.38,1.5,38162,3621,8,52.32,0.09,1.4,2747,MediumFamilyCar,New York
1986-05-31,1986,May,0,117.38,1.5,24278,3621,8,52.32,0.09,1.4,2763,SmallFamilyCar,New York
1986-05-31,1986,May,0,117.38,1.5,78226,3621,8,52.32,0.09,1.4,2817,Sports,New York
1986-05-31,1986,May,0,117.38,1.5,16576,3621,8,52.32,0.09,1.4,2818,SuperMiniCar,New York
1986-06-30,1986,Jun,0,101.68,0.85,51122,1131,3,19.14,-1.73,1.7,2618,ExecutiveCar,California
1986-06-30,1986,Jun,0,101.68,0.8,17448,1131,3,19.14,-1.73,1.7,2666,SuperMiniCar,California
1986-06-30,1986,Jun,0,101.68,0.84,73152,1131,3,19.14,-1.73,1.7,2642,Sports,California
1986-07-31,1986,Jul,0,99.91,0.5,71585,1600,7,34.76,0.45,2.2,2756,Sports,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,54079,1600,7,34.76,0.45,2.2,2757,ExecutiveCar,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,17936,1600,7,34.76,0.45,2.2,2746,SuperMiniCar,Georgia
1986-07-31,1986,Jul,0,99.91,0.5,39762,1600,7,34.76,0.45,2.2,2754,MediumFamilyCar,Georgia
1986-08-31,1986,Aug,0,98.65,0.25,27126,2772,7,38.96,0.11,1.7,4657,SmallFamilyCar,California
1986-08-31,1986,Aug,0,98.65,0.25,32560,2772,7,38.96,0.11,1.7,4658,MediumFamilyCar,California
1986-08-31,1986,Aug,0,98.65,0.25,73943,2772,7,38.96,0.11,1.7,4615,Sports,California
1986-09-30,1986,Sep,0,107.86,0.99,51571,2065,4,33.9,-0.15,2.5,2869,ExecutiveCar,California
1986-09-30,1986,Sep,0,107.86,0.89,18117,2065,4,33.9,-0.15,2.5,2846,SuperMiniCar,California
1986-09-30,1986,Sep,0,107.86,0.87,77555,2065,4,33.9,-0.15,2.5,2844,Sports,California
1986-09-30,1986,Sep,0,107.86,0.98,24459,2065,4,33.9,-0.15,2.5,2847,SmallFamilyCar,California
1986-10-31,1986,Oct,0,95.48,0.6659996336268225,55073,3136,7,19.52,-0.74,2.3,3945,ExecutiveCar,Georgia
1986-10-31,1986,Oct,0,95.48,0.6762438840466509,73073,3136,7,19.52,-0.74,2.3,3960,Sports,Georgia
1986-10-31,1986,Oct,0,95.48,0.6131248059611062,15591,3136,7,19.52,-0.74,2.3,3893,SuperMiniCar,Georgia
1986-11-30,1986,Nov,0,106.67,0.8646531542662395,71021,3449,4,36.8,0.47,1.2,2373,Sports,New York
1986-11-30,1986,Nov,0,106.67,0.845270303801111,17720,3449,4,36.8,0.47,1.2,2404,SuperMiniCar,New York
1986-11-30,1986,Nov,0,106.67,0.873407947328626,55104,3449,4,36.8,0.47,1.2,2320,ExecutiveCar,New York
1986-12-31,1986,Dec,0,116.14,1.5,52143,3343,6,56.07,0.34,2.4,5276,ExecutiveCar,New York
1986-12-31,1986,Dec,0,116.14,1.22,73843,3343,6,56.07,0.34,2.4,5364,Sports,New York
1986-12-31,1986,Dec,0,116.14,1.26,35415,3343,6,56.07,0.34,2.4,5301,MediumFamilyCar,New York
1986-12-31,1986,Dec,0,116.14,1.46,15713,3343,6,56.07,0.34,2.4,5357,SuperMiniCar,New York
1986-12-31,1986,Dec,0,116.14,1.21,20038,3343,6,56.07,0.34,2.4,5350,SmallFamilyCar,New York
1987-01-31,1987,Jan,0,104.6,0.38,59879,2863,3,16.62,-2.37,2.1,872,ExecutiveCar,California
1987-01-31,1987,Jan,0,104.6,0.4,15935,2863,3,16.62,-2.37,2.1,840,SuperMiniCar,California
1987-01-31,1987,Jan,0,104.6,0.35,33391,2863,3,16.62,-2.37,2.1,830,MediumFamilyCar,California
1987-02-28,1987,Feb,0,97.5,0.47,27694,2318,9,17.15,0.03,1.2,648,SmallFamilyCar,New York
1987-02-28,1987,Feb,0,97.5,0.44,77989,2318,9,17.15,0.03,1.2,620,Sports,New York
1987-02-28,1987,Feb,0,97.5,0.4,19337,2318,9,17.15,0.03,1.2,638,SuperMiniCar,New York
1987-03-31,1987,Mar,0,90.47,0.82,23959,1615,6,33.08,0.48,1.6,2373,SmallFamilyCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.96,15001,1615,6,33.08,0.48,1.6,2341,SuperMiniCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.86,56806,1615,6,33.08,0.48,1.6,2346,ExecutiveCar,Illinois
1987-03-31,1987,Mar,0,90.47,0.77,79692,1615,6,33.08,0.48,1.6,2388,Sports,Illinois
1987-03-31,1987,Mar,0,90.47,0.99,35951,1615,6,33.08,0.48,1.6,2417,MediumFamilyCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,17848,4597,7,67.12,0.51,2.9,830,SuperMiniCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,35468,4597,7,67.12,0.51,2.9,854,MediumFamilyCar,Illinois
1987-04-30,1987,Apr,0,97.25,1.0,57357,4597,7,67.12,0.51,2.9,826,ExecutiveCar,Illinois
1987-05-31,1987,May,0,105.63,1.5,19044,3847,6,51.28,-0.31,2.7,1878,SuperMiniCar,Illinois
1987-05-31,1987,May,0,105.63,1.5,53440,3847,6,51.28,-0.31,2.7,1898,ExecutiveCar,Illinois
1987-05-31,1987,May,0,105.63,1.5,26640,3847,6,51.28,-0.31,2.7,1837,SmallFamilyCar,Illinois
1987-05-31,1987,May,0,105.63,1.5,38007,3847,6,51.28,-0.31,2.7,1877,MediumFamilyCar,Illinois
1987-05-31,1987,May,0,105.63,1.5,76873,3847,6,51.28,-0.31,2.7,1885,Sports,Illinois
1987-06-30,1987,Jun,0,84.67,0.78,75675,4762,6,51.86,0.01,3.0,4636,Sports,California
1987-06-30,1987,Jun,0,84.67,0.8,16949,4762,6,51.86,0.01,3.0,4599,SuperMiniCar,California
1987-06-30,1987,Jun,0,84.67,0.96,39064,4762,6,51.86,0.01,3.0,4620,MediumFamilyCar,California
1987-07-31,1987,Jul,0,108.32,0.5,53766,4708,6,33.49,-0.55,1.7,4453,ExecutiveCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,23587,4708,6,33.49,-0.55,1.7,4460,SmallFamilyCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,15917,4708,6,33.49,-0.55,1.7,4422,SuperMiniCar,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,70161,4708,6,33.49,-0.55,1.7,4421,Sports,Georgia
1987-07-31,1987,Jul,0,108.32,0.5,39444,4708,6,33.49,-0.55,1.7,4459,MediumFamilyCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,18174,3469,7,46.93,0.29,2.1,4204,SuperMiniCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,74297,3469,7,46.93,0.29,2.1,4114,Sports,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,55644,3469,7,46.93,0.29,2.1,4178,ExecutiveCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,36413,3469,7,46.93,0.29,2.1,4189,MediumFamilyCar,Georgia
1987-08-31,1987,Aug,0,102.08,0.25,25468,3469,7,46.93,0.29,2.1,4193,SmallFamilyCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.83,17241,2888,9,13.09,-2.59,2.7,4737,SuperMiniCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.96,70995,2888,9,13.09,-2.59,2.7,4713,Sports,Georgia
1987-09-30,1987,Sep,0,98.51,0.92,36941,2888,9,13.09,-2.59,2.7,4683,MediumFamilyCar,Georgia
1987-09-30,1987,Sep,0,98.51,0.91,27125,2888,9,13.09,-2.59,2.7,4695,SmallFamilyCar,Georgia
1987-10-31,1987,Oct,0,93.41,0.6286597229200043,20920,2046,8,49.39,0.74,1.1,1010,SmallFamilyCar,Illinois
1987-10-31,1987,Oct,0,93.41,0.6445698988044661,52914,2046,8,49.39,0.74,1.1,1021,ExecutiveCar,Illinois
1987-10-31,1987,Oct,0,93.41,0.682589961305812,77629,2046,8,49.39,0.74,1.1,1046,Sports,Illinois
1987-10-31,1987,Oct,0,93.41,0.6269564670747803,39506,2046,8,49.39,0.74,1.1,1039,MediumFamilyCar,Illinois
1987-11-30,1987,Nov,0,95.24,0.8640580114938816,27564,1574,6,65.47,0.25,1.9,1824,SmallFamilyCar,California
1987-11-30,1987,Nov,0,95.24,0.8063453755503339,54968,1574,6,65.47,0.25,1.9,1858,ExecutiveCar,California
1987-11-30,1987,Nov,0,95.24,0.864175922475046,15089,1574,6,65.47,0.25,1.9,1872,SuperMiniCar,California
1987-11-30,1987,Nov,0,95.24,0.8787626165348346,34820,1574,6,65.47,0.25,1.9,1782,MediumFamilyCar,California
1987-12-31,1987,Dec,0,105.97,1.03,22769,3190,4,48.03,-0.36,2.5,3045,SmallFamilyCar,Georgia
1987-12-31,1987,Dec,0,105.97,1.27,79467,3190,4,48.03,-0.36,2.5,3033,Sports,Georgia
1987-12-31,1987,Dec,0,105.97,1.48,32898,3190,4,48.03,-0.36,2.5,3077,MediumFamilyCar,Georgia
1988-01-31,1988,Jan,0,98.72,0.49,55917,1992,7,63.18,0.24,2.0,811,ExecutiveCar,New York
1988-01-31,1988,Jan,0,98.72,0.49,16709,1992,7,63.18,0.24,2.0,809,SuperMiniCar,New York
1988-01-31,1988,Jan,0,98.72,0.46,71016,1992,7,63.18,0.24,2.0,809,Sports,New York
1988-01-31,1988,Jan,0,98.72,0.5,27328,1992,7,63.18,0.24,2.0,848,SmallFamilyCar,New York
1988-01-31,1988,Jan,0,98.72,0.41,37546,1992,7,63.18,0.24,2.0,809,MediumFamilyCar,New York
1988-02-29,1988,Feb,0,94.99,0.4,58787,3712,6,54.49,-0.16,1.6,1424,ExecutiveCar,California
1988-02-29,1988,Feb,0,94.99,0.47,77869,3712,6,54.49,-0.16,1.6,1428,Sports,California
1988-02-29,1988,Feb,0,94.99,0.39,24111,3712,6,54.49,-0.16,1.6,1398,SmallFamilyCar,California
1988-03-31,1988,Mar,0,104.69,0.87,76439,3192,9,19.49,-1.8,2.8,5048,Sports,Illinois
1988-03-31,1988,Mar,0,104.69,0.99,30077,3192,9,19.49,-1.8,2.8,5008,MediumFamilyCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.98,50728,3192,9,19.49,-1.8,2.8,5003,ExecutiveCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.83,20492,3192,9,19.49,-1.8,2.8,5000,SmallFamilyCar,Illinois
1988-03-31,1988,Mar,0,104.69,0.78,17169,3192,9,19.49,-1.8,2.8,5050,SuperMiniCar,Illinois
1988-04-30,1988,Apr,0,105.08,1.0,25545,2248,8,64.84,0.7,2.5,2171,SmallFamilyCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,77892,2248,8,64.84,0.7,2.5,2092,Sports,New York
1988-04-30,1988,Apr,0,105.08,1.0,19238,2248,8,64.84,0.7,2.5,2176,SuperMiniCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,51365,2248,8,64.84,0.7,2.5,2121,ExecutiveCar,New York
1988-04-30,1988,Apr,0,105.08,1.0,37577,2248,8,64.84,0.7,2.5,2123,MediumFamilyCar,New York
1988-05-31,1988,May,0,87.51,1.5,21131,4054,7,16.35,-2.96,1.4,3698,SmallFamilyCar,New York
1988-05-31,1988,May,0,87.51,1.5,54492,4054,7,16.35,-2.96,1.4,3702,ExecutiveCar,New York
1988-05-31,1988,May,0,87.51,1.5,76863,4054,7,16.35,-2.96,1.4,3628,Sports,New York
1988-05-31,1988,May,0,87.51,1.5,18041,4054,7,16.35,-2.96,1.4,3625,SuperMiniCar,New York
1988-06-30,1988,Jun,0,105.71,0.81,34227,1502,5,43.47,0.62,2.1,6345,MediumFamilyCar,New York
1988-06-30,1988,Jun,0,105.71,0.9,50698,1502,5,43.47,0.62,2.1,6332,ExecutiveCar,New York
1988-06-30,1988,Jun,0,105.71,0.79,27037,1502,5,43.47,0.62,2.1,6261,SmallFamilyCar,New York
1988-06-30,1988,Jun,0,105.71,0.99,77916,1502,5,43.47,0.62,2.1,6327,Sports,New York
1988-06-30,1988,Jun,0,105.71,0.9,15105,1502,5,43.47,0.62,2.1,6345,SuperMiniCar,New York
1988-07-31,1988,Jul,0,125.02,0.5,30600,2997,8,20.74,-1.1,1.9,4011,MediumFamilyCar,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,78529,2997,8,20.74,-1.1,1.9,4095,Sports,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,23521,2997,8,20.74,-1.1,1.9,4073,SmallFamilyCar,Illinois
1988-07-31,1988,Jul,0,125.02,0.5,15886,2997,8,20.74,-1.1,1.9,4014,SuperMiniCar,Illinois
1988-08-31,1988,Aug,0,104.7,0.25,57186,1820,4,13.18,-0.57,2.1,1954,ExecutiveCar,New York
1988-08-31,1988,Aug,0,104.7,0.25,70878,1820,4,13.18,-0.57,2.1,1925,Sports,New York
1988-08-31,1988,Aug,0,104.7,0.25,20310,1820,4,13.18,-0.57,2.1,1915,SmallFamilyCar,New York
1988-09-30,1988,Sep,0,83.01,0.87,50395,4687,6,36.98,0.64,2.9,6708,ExecutiveCar,Illinois
1988-09-30,1988,Sep,0,83.01,0.95,15427,4687,6,36.98,0.64,2.9,6688,SuperMiniCar,Illinois
1988-09-30,1988,Sep,0,83.01,0.75,79268,4687,6,36.98,0.64,2.9,6647,Sports,Illinois
1988-10-31,1988,Oct,0,101.77,0.6217744217675486,31065,3151,9,29.61,-0.25,2.7,4726,MediumFamilyCar,New York
1988-10-31,1988,Oct,0,101.77,0.676962947752032,20738,3151,9,29.61,-0.25,2.7,4762,SmallFamilyCar,New York
1988-10-31,1988,Oct,0,101.77,0.6154313969233386,74887,3151,9,29.61,-0.25,2.7,4797,Sports,New York
1988-10-31,1988,Oct,0,101.77,0.6591887404105132,57400,3151,9,29.61,-0.25,2.7,4795,ExecutiveCar,New York
1988-11-30,1988,Nov,0,81.69,0.8382953791068816,23241,4110,5,40.69,0.27,2.1,2042,SmallFamilyCar,Georgia
1988-11-30,1988,Nov,0,81.69,0.8242171112216348,74859,4110,5,40.69,0.27,2.1,1983,Sports,Georgia
1988-11-30,1988,Nov,0,81.69,0.8457788616457804,32136,4110,5,40.69,0.27,2.1,2035,MediumFamilyCar,Georgia
1988-11-30,1988,Nov,0,81.69,0.8994508939567728,58082,4110,5,40.69,0.27,2.1,2031,ExecutiveCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.26,76331,2970,9,45.98,0.12,2.6,4239,Sports,Georgia
1988-12-31,1988,Dec,0,131.67,1.06,20545,2970,9,45.98,0.12,2.6,4212,SmallFamilyCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.37,39510,2970,9,45.98,0.12,2.6,4179,MediumFamilyCar,Georgia
1988-12-31,1988,Dec,0,131.67,1.09,16895,2970,9,45.98,0.12,2.6,4237,SuperMiniCar,Georgia
1989-01-31,1989,Jan,0,122.36,0.43,15316,1197,5,15.04,-2.06,2.9,1419,SuperMiniCar,Illinois
1989-01-31,1989,Jan,0,122.36,0.48,78571,1197,5,15.04,-2.06,2.9,1386,Sports,Illinois
1989-01-31,1989,Jan,0,122.36,0.4,36943,1197,5,15.04,-2.06,2.9,1394,MediumFamilyCar,Illinois
1989-01-31,1989,Jan,0,122.36,0.47,22461,1197,5,15.04,-2.06,2.9,1374,SmallFamilyCar,Illinois
1989-02-28,1989,Feb,0,93.34,0.43,37804,2669,7,19.63,0.23,1.3,2385,MediumFamilyCar,New York
1989-02-28,1989,Feb,0,93.34,0.35,15634,2669,7,19.63,0.23,1.3,2358,SuperMiniCar,New York
1989-02-28,1989,Feb,0,93.34,0.39,54171,2669,7,19.63,0.23,1.3,2340,ExecutiveCar,New York
1989-02-28,1989,Feb,0,93.34,0.48,24346,2669,7,19.63,0.23,1.3,2378,SmallFamilyCar,New York
1989-02-28,1989,Feb,0,93.34,0.39,78684,2669,7,19.63,0.23,1.3,2366,Sports,New York
1989-03-31,1989,Mar,0,77.54,0.84,77208,3626,5,44.9,0.56,1.0,8769,Sports,Georgia
1989-03-31,1989,Mar,0,77.54,0.84,54360,3626,5,44.9,0.56,1.0,8737,ExecutiveCar,Georgia
1989-03-31,1989,Mar,0,77.54,0.9,24854,3626,5,44.9,0.56,1.0,8783,SmallFamilyCar,Georgia
1989-04-30,1989,Apr,0,91.22,1.0,21804,3438,4,32.4,-0.39,1.4,1022,SmallFamilyCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,36565,3438,4,32.4,-0.39,1.4,990,MediumFamilyCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,52502,3438,4,32.4,-0.39,1.4,985,ExecutiveCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,16925,3438,4,32.4,-0.39,1.4,994,SuperMiniCar,New York
1989-04-30,1989,Apr,0,91.22,1.0,75276,3438,4,32.4,-0.39,1.4,954,Sports,New York
1989-05-31,1989,May,0,98.19,1.5,17056,2202,4,54.79,0.41,1.3,2272,SuperMiniCar,California
1989-05-31,1989,May,0,98.19,1.5,50717,2202,4,54.79,0.41,1.3,2322,ExecutiveCar,California
1989-05-31,1989,May,0,98.19,1.5,72062,2202,4,54.79,0.41,1.3,2286,Sports,California
1989-05-31,1989,May,0,98.19,1.5,23212,2202,4,54.79,0.41,1.3,2316,SmallFamilyCar,California
1989-06-30,1989,Jun,0,82.38,0.87,70064,3601,3,50.33,-0.09,2.5,7302,Sports,Illinois
1989-06-30,1989,Jun,0,82.38,0.91,25393,3601,3,50.33,-0.09,2.5,7330,SmallFamilyCar,Illinois
1989-06-30,1989,Jun,0,82.38,0.87,18144,3601,3,50.33,-0.09,2.5,7311,SuperMiniCar,Illinois
1989-06-30,1989,Jun,0,82.38,0.81,52782,3601,3,50.33,-0.09,2.5,7390,ExecutiveCar,Illinois
1989-06-30,1989,Jun,0,82.38,0.81,35984,3601,3,50.33,-0.09,2.5,7368,MediumFamilyCar,Illinois
1989-07-31,1989,Jul,0,99.31,0.5,35142,2471,4,61.54,0.18,1.1,2817,MediumFamilyCar,Georgia
1989-07-31,1989,Jul,0,99.31,0.5,17270,2471,4,61.54,0.18,1.1,2783,SuperMiniCar,Georgia
1989-07-31,1989,Jul,0,99.31,0.5,27583,2471,4,61.54,0.18,1.1,2825,SmallFamilyCar,Georgia
1989-08-31,1989,Aug,0,98.12,0.25,54946,4571,8,52.66,-0.17,2.6,1427,ExecutiveCar,Illinois
1989-08-31,1989,Aug,0,98.12,0.25,34670,4571,8,52.66,-0.17,2.6,1360,MediumFamilyCar,Illinois
1989-08-31,1989,Aug,0,98.12,0.25,25727,4571,8,52.66,-0.17,2.6,1392,SmallFamilyCar,Illinois
1989-08-31,1989,Aug,0,98.12,0.25,16439,4571,8,52.66,-0.17,2.6,1433,SuperMiniCar,Illinois
1989-08-31,1989,Aug,0,98.12,0.25,78006,4571,8,52.66,-0.17,2.6,1389,Sports,Illinois
1989-09-30,1989,Sep,0,101.25,0.75,55486,4086,5,37.44,-0.41,1.1,8753,ExecutiveCar,Georgia
1989-09-30,1989,Sep,0,101.25,0.85,32190,4086,5,37.44,-0.41,1.1,8750,MediumFamilyCar,Georgia
1989-09-30,1989,Sep,0,101.25,0.93,23810,4086,5,37.44,-0.41,1.1,8719,SmallFamilyCar,Georgia
1989-10-31,1989,Oct,0,102.3,0.6410285989139475,15552,2646,4,51.53,0.27,1.0,3602,SuperMiniCar,New York
1989-10-31,1989,Oct,0,102.3,0.6582058789452191,58335,2646,4,51.53,0.27,1.0,3520,ExecutiveCar,New York
1989-10-31,1989,Oct,0,102.3,0.6698667640579107,26010,2646,4,51.53,0.27,1.0,3515,SmallFamilyCar,New York
1989-11-30,1989,Nov,0,90.34,0.8057992365903469,72568,2692,7,28.47,-0.81,1.6,4290,Sports,Georgia
1989-11-30,1989,Nov,0,90.34,0.8140463119283261,27206,2692,7,28.47,-0.81,1.6,4258,SmallFamilyCar,Georgia
1989-11-30,1989,Nov,0,90.34,0.8785524844844054,54980,2692,7,28.47,-0.81,1.6,4315,ExecutiveCar,Georgia
